annee,scrutin,date_scrutin,source_arrete,province,numero_liste,liste_nom,couleur_bulletin,embleme,rang,nom_prenoms,sexe,page_source,source_url,nom_normalise,nom_cle_comparaison,ocr_a_verifier,liste_id
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,2,UN NOUVEAU SOUFFLE,VIOLET,non précisé,20,GOICE Wahone,F,5,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,GOICE WAHONE,GOICE WAHONE,FALSE,2026_Province des Iles_02
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,2,UN NOUVEAU SOUFFLE,VIOLET,non précisé,21,WAMEJONENGO James,M,5,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WAMEJONENGO JAMES,JAMES WAMEJONENGO,FALSE,2026_Province des Iles_02
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,2,UN NOUVEAU SOUFFLE,VIOLET,non précisé,22,"GOPE Lily, Sidraela",F,5,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,GOPE LILY SIDRAELA,GOPE LILY SIDRAELA,FALSE,2026_Province des Iles_02
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,2,UN NOUVEAU SOUFFLE,VIOLET,non précisé,23,DJAOUA Roland,M,5,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,DJAOUA ROLAND,DJAOUA ROLAND,FALSE,2026_Province des Iles_02
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,2,UN NOUVEAU SOUFFLE,VIOLET,non précisé,24,PATEL Bella,F,5,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,PATEL BELLA,BELLA PATEL,FALSE,2026_Province des Iles_02
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,1,RAILATI Bilo,M,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,RAILATI BILO,BILO RAILATI,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,2,MAJELE Hagara,F,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MAJELE HAGARA,HAGARA MAJELE,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,3,"KUTU Gilbert, Jean-Marc",M,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,KUTU GILBERT JEAN MARC,GILBERT JEAN KUTU MARC,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,4,"ANGEXETINE épouse QAHELEP Elisabeth, Abéa",F,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,ANGEXETINE QAHELEP ELISABETH ABEA,ABEA ANGEXETINE ELISABETH QAHELEP,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,5,DRAIKOLO Umuissie,M,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,DRAIKOLO UMUISSIE,DRAIKOLO UMUISSIE,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,6,"HANYE épouse KUTU Carine, Malepou",F,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,HANYE KUTU CARINE MALEPOU,CARINE HANYE KUTU MALEPOU,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,7,"LALIE Bernard, Waïa",M,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,LALIE BERNARD WAIA,BERNARD LALIE WAIA,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,8,CIMUTRU Hélène,F,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,CIMUTRU HELENE,CIMUTRU HELENE,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,9,"HALUNE Daniel, Wiane",M,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,HALUNE DANIEL WIANE,DANIEL HALUNE WIANE,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,10,"ELIA Wamaïe, Fiona",F,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,ELIA WAMAIE FIONA,ELIA FIONA WAMAIE,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,11,"NENA Henri, Jovial",M,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,NENA HENRI JOVIAL,HENRI JOVIAL NENA,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,12,"ELIA Constance, Cianë",F,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,ELIA CONSTANCE CIANE,CIANE CONSTANCE ELIA,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,13,MALO Jean-Pierre,M,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MALO JEAN PIERRE,JEAN MALO PIERRE,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,14,"WEA épouse ISSAMATRO Setha, Marie",F,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WEA ISSAMATRO SETHA MARIE,ISSAMATRO MARIE SETHA WEA,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,15,LALIE Atrua,M,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,LALIE ATRUA,ATRUA LALIE,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,16,"WEA Hélène, Geiser",F,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WEA HELENE GEISER,GEISER HELENE WEA,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,17,"OUABINE Tren, Jean",M,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,OUABINE TREN JEAN,JEAN OUABINE TREN,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,18,MILIE épouse ELIA Marie Rosaire,F,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MILIE ELIA MARIE ROSAIRE,ELIA MARIE MILIE ROSAIRE,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,19,"KATE Lucien, Katé",M,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,KATE LUCIEN KATE,KATE KATE LUCIEN,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,20,TANGOPI Catherine,F,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,TANGOPI CATHERINE,CATHERINE TANGOPI,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,21,"CITRE Fulbert, Wadewi",M,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,CITRE FULBERT WADEWI,CITRE FULBERT WADEWI,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,22,BEARUNE épouse ENOKA Stéphanie,F,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BEARUNE ENOKA STEPHANIE,BEARUNE ENOKA STEPHANIE,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,23,"RUEURU Jean-Pierre, Alaéate",M,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,RUEURU JEAN PIERRE ALAEATE,ALAEATE JEAN PIERRE RUEURU,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,3,BASELAIA,non précisé,non précisé,24,"BEARUNE épouse RUEURU Céline, Léa",F,6,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BEARUNE RUEURU CELINE LEA,BEARUNE CELINE LEA RUEURU,FALSE,2026_Province des Iles_03
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,1,"NAISSELINE Omayra, Meun",F,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,NAISSELINE OMAYRA MEUN,MEUN NAISSELINE OMAYRA,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,2,"CITRE Basile, Cici",M,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,CITRE BASILE CICI,BASILE CICI CITRE,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,3,"QENENOTJ Melia, Eidra",F,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,QENENOTJ MELIA EIDRA,EIDRA MELIA QENENOTJ,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,4,BOLO Thierry,M,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BOLO THIERRY,BOLO THIERRY,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,5,WADRAWANE ép. WAICANE Dora Kameango,F,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WADRAWANE WAICANE DORA KAMEANGO,DORA KAMEANGO WADRAWANE WAICANE,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,6,"AJAPUHNY A André, Sané",M,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,AJAPUHNY A ANDRE SANE,AJAPUHNY ANDRE SANE,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,7,WAHEA Jeannine”,F,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WAHEA JEANNINE,JEANNINE WAHEA,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,8,WHEJOINE Tom,M,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WHEJOINE TOM,TOM WHEJOINE,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,9,HULIWA Watixenë Annie,F,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,HULIWA WATIXENE ANNIE,ANNIE HULIWA WATIXENE,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,10,"SINEWAMI Jean-Louis, Buama",M,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,SINEWAMI JEAN LOUIS BUAMA,BUAMA JEAN LOUIS SINEWAMI,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,11,"LUEWADIA Yvette, Inya",F,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,LUEWADIA YVETTE INYA,INYA LUEWADIA YVETTE,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,12,"KAZÔNE Paul, Philippe, Puiono",M,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,KAZONE PAUL PHILIPPE PUIONO,KAZONE PAUL PHILIPPE PUIONO,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,13,"BEARUNE Copane, Maggy",F,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BEARUNE COPANE MAGGY,BEARUNE COPANE MAGGY,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,14,"WASHETINE Jean-Michel, Wadewi",M,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WASHETINE JEAN MICHEL WADEWI,JEAN MICHEL WADEWI WASHETINE,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,15,". SCIENDI Kathy, Julia",F,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,SCIENDI KATHY JULIA,JULIA KATHY SCIENDI,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,16,"GUAENERE Jacques, Ceni",M,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,GUAENERE JACQUES CENI,CENI GUAENERE JACQUES,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,17,WALLEP Virginie,F,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WALLEP VIRGINIE,VIRGINIE WALLEP,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,18,PAMANI René,M,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,PAMANI RENE,PAMANI RENE,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,19,"GAMBEY Henriette, Hariatre",F,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,GAMBEY HENRIETTE HARIATRE,GAMBEY HARIATRE HENRIETTE,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,20,"AEMA Charlie, Medard",M,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,AEMA CHARLIE MEDARD,AEMA CHARLIE MEDARD,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,21,FAOUTOLO Marthe,F,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,FAOUTOLO MARTHE,FAOUTOLO MARTHE,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,22,TANGOPI Didier,M,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,TANGOPI DIDIER,DIDIER TANGOPI,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,23,"WATWE Marie-Josephine, Haicongene",F,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WATWE MARIE JOSEPHINE HAICONGENE,HAICONGENE JOSEPHINE MARIE WATWE,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,4,NATION AUTOCHTONE,ROUGE,non précisé,24,"WAHEA Cedrick, Ilan",M,7,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WAHEA CEDRICK ILAN,CEDRICK ILAN WAHEA,FALSE,2026_Province des Iles_04
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,5,UC FLNKS ILES,non précisé,non précisé,1,FORREST Mickael Joseph,M,8,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,FORREST MICKAEL JOSEPH,FORREST JOSEPH MICKAEL,FALSE,2026_Province des Iles_05
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,5,UC FLNKS ILES,non précisé,non précisé,2,WAJOKA Odri,F,8,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WAJOKA ODRI,ODRI WAJOKA,FALSE,2026_Province des Iles_05
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,5,UC FLNKS ILES,non précisé,non précisé,3,WADEDEU Jean-Albert,M,8,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WADEDEU JEAN ALBERT,ALBERT JEAN WADEDEU,FALSE,2026_Province des Iles_05
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,5,UC FLNKS ILES,non précisé,non précisé,4,BEARUNE Isabelle,F,8,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BEARUNE ISABELLE,BEARUNE ISABELLE,FALSE,2026_Province des Iles_05
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province des Iles,5,UC FLNKS ILES,non précisé,non précisé,5,YEIWENE Charles Hnaniéné,M,8,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,YEIWENE CHARLES HNANIENE,CHARLES HNANIENE YEIWENE,FALSE,2026_Province des Iles_05
