election,tour,code_departement,code_commune,commune,commune_norm,code_bv,bureau_nom,bloc,camp_institutionnel,inscrits,votants,abstentions,exprimes,blancs,nuls,voix_bloc,longitude,latitude,geo_source,nb_options,options,pct_exprimes,pct_inscrits
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0009,École Fernande LERICHE 2,loyaliste,anti_independantiste,1158,494,664,488,5,1,205,166.448431376266,-22.2984740950672,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,42.01,17.7
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0010,École Jean MERMOUD 1,autre,neutre,1316,569,747,552,13,4,39,166.454827725543,-22.2956844604928,etablissements_publics_nc,1,Construire autrement,7.07,2.96
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0010,École Jean MERMOUD 1,centriste,anti_independantiste,1316,569,747,552,13,4,272,166.454827725543,-22.2956844604928,etablissements_publics_nc,1,Caledonie ensemble,49.28,20.67
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0010,École Jean MERMOUD 1,independantiste,independantiste,1316,569,747,552,13,4,9,166.454827725543,-22.2956844604928,etablissements_publics_nc,1,Palika,1.63,0.68
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0010,École Jean MERMOUD 1,loyaliste,anti_independantiste,1316,569,747,552,13,4,232,166.454827725543,-22.2956844604928,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,42.03,17.63
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0011,École Jean MERMOUD 2,autre,neutre,1264,601,663,589,10,2,24,166.454827725543,-22.2956844604928,etablissements_publics_nc,1,Construire autrement,4.07,1.9
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0011,École Jean MERMOUD 2,centriste,anti_independantiste,1264,601,663,589,10,2,292,166.454827725543,-22.2956844604928,etablissements_publics_nc,1,Caledonie ensemble,49.58,23.1
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0011,École Jean MERMOUD 2,independantiste,independantiste,1264,601,663,589,10,2,4,166.454827725543,-22.2956844604928,etablissements_publics_nc,1,Palika,0.68,0.32
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0011,École Jean MERMOUD 2,loyaliste,anti_independantiste,1264,601,663,589,10,2,269,166.454827725543,-22.2956844604928,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,45.67,21.28
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0012,École Ernest RISBEC 1,autre,neutre,1354,554,800,541,9,4,34,166.451704940929,-22.2838445188063,etablissements_publics_nc,1,Construire autrement,6.28,2.51
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0012,École Ernest RISBEC 1,centriste,anti_independantiste,1354,554,800,541,9,4,250,166.451704940929,-22.2838445188063,etablissements_publics_nc,1,Caledonie ensemble,46.21,18.46
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0012,École Ernest RISBEC 1,independantiste,independantiste,1354,554,800,541,9,4,8,166.451704940929,-22.2838445188063,etablissements_publics_nc,1,Palika,1.48,0.59
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0012,École Ernest RISBEC 1,loyaliste,anti_independantiste,1354,554,800,541,9,4,249,166.451704940929,-22.2838445188063,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,46.03,18.39
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0013,École Ernest RISBEC 2,autre,neutre,1122,441,681,428,10,3,22,166.451704940929,-22.2838445188063,etablissements_publics_nc,1,Construire autrement,5.14,1.96
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0013,École Ernest RISBEC 2,centriste,anti_independantiste,1122,441,681,428,10,3,199,166.451704940929,-22.2838445188063,etablissements_publics_nc,1,Caledonie ensemble,46.5,17.74
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0013,École Ernest RISBEC 2,independantiste,independantiste,1122,441,681,428,10,3,5,166.451704940929,-22.2838445188063,etablissements_publics_nc,1,Palika,1.17,0.45
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0013,École Ernest RISBEC 2,loyaliste,anti_independantiste,1122,441,681,428,10,3,202,166.451704940929,-22.2838445188063,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,47.2,18
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0014,École Paul BOYER 1,autre,neutre,1180,403,777,395,5,3,21,166.452482969153,-22.2781620536236,etablissements_publics_nc,1,Construire autrement,5.32,1.78
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0014,École Paul BOYER 1,centriste,anti_independantiste,1180,403,777,395,5,3,190,166.452482969153,-22.2781620536236,etablissements_publics_nc,1,Caledonie ensemble,48.1,16.1
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0014,École Paul BOYER 1,independantiste,independantiste,1180,403,777,395,5,3,16,166.452482969153,-22.2781620536236,etablissements_publics_nc,1,Palika,4.05,1.36
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0014,École Paul BOYER 1,loyaliste,anti_independantiste,1180,403,777,395,5,3,168,166.452482969153,-22.2781620536236,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,42.53,14.24
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0015,École les CAPUCINES,autre,neutre,978,465,513,456,8,1,23,166.457228804171,-22.2753677119578,etablissements_publics_nc,1,Construire autrement,5.04,2.35
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0015,École les CAPUCINES,centriste,anti_independantiste,978,465,513,456,8,1,260,166.457228804171,-22.2753677119578,etablissements_publics_nc,1,Caledonie ensemble,57.02,26.58
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0015,École les CAPUCINES,independantiste,independantiste,978,465,513,456,8,1,14,166.457228804171,-22.2753677119578,etablissements_publics_nc,1,Palika,3.07,1.43
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0015,École les CAPUCINES,loyaliste,anti_independantiste,978,465,513,456,8,1,159,166.457228804171,-22.2753677119578,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,34.87,16.26
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0016,École Candide KOCH 1,autre,neutre,1182,468,714,460,7,1,28,166.456450040223,-22.2745660873879,etablissements_publics_nc,1,Construire autrement,6.09,2.37
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0016,École Candide KOCH 1,centriste,anti_independantiste,1182,468,714,460,7,1,239,166.456450040223,-22.2745660873879,etablissements_publics_nc,1,Caledonie ensemble,51.96,20.22
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0016,École Candide KOCH 1,independantiste,independantiste,1182,468,714,460,7,1,9,166.456450040223,-22.2745660873879,etablissements_publics_nc,1,Palika,1.96,0.76
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0016,École Candide KOCH 1,loyaliste,anti_independantiste,1182,468,714,460,7,1,184,166.456450040223,-22.2745660873879,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,40,15.57
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0017,École Candide KOCH 2,autre,neutre,1208,522,686,516,3,3,36,166.456450040223,-22.2745660873879,etablissements_publics_nc,1,Construire autrement,6.98,2.98
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0017,École Candide KOCH 2,centriste,anti_independantiste,1208,522,686,516,3,3,273,166.456450040223,-22.2745660873879,etablissements_publics_nc,1,Caledonie ensemble,52.91,22.6
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0017,École Candide KOCH 2,independantiste,independantiste,1208,522,686,516,3,3,5,166.456450040223,-22.2745660873879,etablissements_publics_nc,1,Palika,0.97,0.41
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0017,École Candide KOCH 2,loyaliste,anti_independantiste,1208,522,686,516,3,3,202,166.456450040223,-22.2745660873879,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,39.15,16.72
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0018,École Emily PANNE 1,autre,neutre,1143,404,739,394,7,3,38,166.454860512437,-22.2689261325801,etablissements_publics_nc,1,Construire autrement,9.64,3.32
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0018,École Emily PANNE 1,centriste,anti_independantiste,1143,404,739,394,7,3,194,166.454860512437,-22.2689261325801,etablissements_publics_nc,1,Caledonie ensemble,49.24,16.97
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0018,École Emily PANNE 1,independantiste,independantiste,1143,404,739,394,7,3,7,166.454860512437,-22.2689261325801,etablissements_publics_nc,1,Palika,1.78,0.61
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0018,École Emily PANNE 1,loyaliste,anti_independantiste,1143,404,739,394,7,3,155,166.454860512437,-22.2689261325801,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,39.34,13.56
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0019,École Emily PANNE 2,autre,neutre,1261,446,815,433,11,2,31,166.454860512437,-22.2689261325801,etablissements_publics_nc,1,Construire autrement,7.16,2.46
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0019,École Emily PANNE 2,centriste,anti_independantiste,1261,446,815,433,11,2,210,166.454860512437,-22.2689261325801,etablissements_publics_nc,1,Caledonie ensemble,48.5,16.65
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0019,École Emily PANNE 2,independantiste,independantiste,1261,446,815,433,11,2,24,166.454860512437,-22.2689261325801,etablissements_publics_nc,1,Palika,5.54,1.9
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0019,École Emily PANNE 2,loyaliste,anti_independantiste,1261,446,815,433,11,2,168,166.454860512437,-22.2689261325801,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,38.8,13.32
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0020,École Antoinette CHARBONNEAUX,autre,neutre,1041,473,568,463,7,3,22,166.46666463723,-22.273716213111,etablissements_publics_nc,1,Construire autrement,4.75,2.11
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0020,École Antoinette CHARBONNEAUX,centriste,anti_independantiste,1041,473,568,463,7,3,234,166.46666463723,-22.273716213111,etablissements_publics_nc,1,Caledonie ensemble,50.54,22.48
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0020,École Antoinette CHARBONNEAUX,independantiste,independantiste,1041,473,568,463,7,3,8,166.46666463723,-22.273716213111,etablissements_publics_nc,1,Palika,1.73,0.77
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0020,École Antoinette CHARBONNEAUX,loyaliste,anti_independantiste,1041,473,568,463,7,3,199,166.46666463723,-22.273716213111,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,42.98,19.12
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0021,École Marie HAVET 1,autre,neutre,1304,572,732,557,13,2,32,166.471138313555,-22.2828880563017,etablissements_publics_nc,1,Construire autrement,5.75,2.45
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0021,École Marie HAVET 1,centriste,anti_independantiste,1304,572,732,557,13,2,293,166.471138313555,-22.2828880563017,etablissements_publics_nc,1,Caledonie ensemble,52.6,22.47
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0021,École Marie HAVET 1,independantiste,independantiste,1304,572,732,557,13,2,13,166.471138313555,-22.2828880563017,etablissements_publics_nc,1,Palika,2.33,1
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0021,École Marie HAVET 1,loyaliste,anti_independantiste,1304,572,732,557,13,2,219,166.471138313555,-22.2828880563017,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,39.32,16.79
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0022,École Marie HAVET 2,autre,neutre,1405,644,761,637,7,0,52,166.471138313555,-22.2828880563017,etablissements_publics_nc,1,Construire autrement,8.16,3.7
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0022,École Marie HAVET 2,centriste,anti_independantiste,1405,644,761,637,7,0,355,166.471138313555,-22.2828880563017,etablissements_publics_nc,1,Caledonie ensemble,55.73,25.27
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0022,École Marie HAVET 2,independantiste,independantiste,1405,644,761,637,7,0,17,166.471138313555,-22.2828880563017,etablissements_publics_nc,1,Palika,2.67,1.21
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0022,École Marie HAVET 2,loyaliste,anti_independantiste,1405,644,761,637,7,0,213,166.471138313555,-22.2828880563017,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,33.44,15.16
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0023,École Christine BOLETTI 1,autre,neutre,1302,487,815,470,14,3,37,166.465990390657,-22.2661773380247,etablissements_publics_nc,1,Construire autrement,7.87,2.84
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0023,École Christine BOLETTI 1,centriste,anti_independantiste,1302,487,815,470,14,3,244,166.465990390657,-22.2661773380247,etablissements_publics_nc,1,Caledonie ensemble,51.91,18.74
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0023,École Christine BOLETTI 1,independantiste,independantiste,1302,487,815,470,14,3,18,166.465990390657,-22.2661773380247,etablissements_publics_nc,1,Palika,3.83,1.38
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0023,École Christine BOLETTI 1,loyaliste,anti_independantiste,1302,487,815,470,14,3,171,166.465990390657,-22.2661773380247,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,36.38,13.13
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0024,École Christine BOLETTI 2,autre,neutre,1257,329,928,322,3,4,11,166.465990390657,-22.2661773380247,etablissements_publics_nc,1,Construire autrement,3.42,0.88
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0024,École Christine BOLETTI 2,centriste,anti_independantiste,1257,329,928,322,3,4,146,166.465990390657,-22.2661773380247,etablissements_publics_nc,1,Caledonie ensemble,45.34,11.61
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0024,École Christine BOLETTI 2,independantiste,independantiste,1257,329,928,322,3,4,62,166.465990390657,-22.2661773380247,etablissements_publics_nc,1,Palika,19.25,4.93
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0024,École Christine BOLETTI 2,loyaliste,anti_independantiste,1257,329,928,322,3,4,103,166.465990390657,-22.2661773380247,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,31.99,8.19
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0025,École Michel CACOT 1,autre,neutre,1324,547,777,533,10,4,32,166.463652223431,-22.2662199324801,etablissements_publics_nc,1,Construire autrement,6,2.42
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0025,École Michel CACOT 1,centriste,anti_independantiste,1324,547,777,533,10,4,257,166.463652223431,-22.2662199324801,etablissements_publics_nc,1,Caledonie ensemble,48.22,19.41
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0025,École Michel CACOT 1,independantiste,independantiste,1324,547,777,533,10,4,10,166.463652223431,-22.2662199324801,etablissements_publics_nc,1,Palika,1.88,0.76
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0025,École Michel CACOT 1,loyaliste,anti_independantiste,1324,547,777,533,10,4,234,166.463652223431,-22.2662199324801,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,43.9,17.67
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0026,École Michel CACOT 2,autre,neutre,1440,497,943,484,9,4,38,166.463652223431,-22.2662199324801,etablissements_publics_nc,1,Construire autrement,7.85,2.64
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0026,École Michel CACOT 2,centriste,anti_independantiste,1440,497,943,484,9,4,254,166.463652223431,-22.2662199324801,etablissements_publics_nc,1,Caledonie ensemble,52.48,17.64
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0026,École Michel CACOT 2,independantiste,independantiste,1440,497,943,484,9,4,10,166.463652223431,-22.2662199324801,etablissements_publics_nc,1,Palika,2.07,0.69
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0026,École Michel CACOT 2,loyaliste,anti_independantiste,1440,497,943,484,9,4,182,166.463652223431,-22.2662199324801,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,37.6,12.64
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0027,École Céline TEYSSANDIER de LAUBAREDE,autre,neutre,1194,299,895,292,6,1,15,166.445705500987,-22.2640017751327,etablissements_publics_nc,1,Construire autrement,5.14,1.26
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0027,École Céline TEYSSANDIER de LAUBAREDE,centriste,anti_independantiste,1194,299,895,292,6,1,135,166.445705500987,-22.2640017751327,etablissements_publics_nc,1,Caledonie ensemble,46.23,11.31
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0027,École Céline TEYSSANDIER de LAUBAREDE,independantiste,independantiste,1194,299,895,292,6,1,59,166.445705500987,-22.2640017751327,etablissements_publics_nc,1,Palika,20.21,4.94
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0027,École Céline TEYSSANDIER de LAUBAREDE,loyaliste,anti_independantiste,1194,299,895,292,6,1,83,166.445705500987,-22.2640017751327,etablissements_publics_nc,5,Les Patriotes | Mouvement des citoyens francais | Rassemblement - LR | Rassemblement national | Sans etiquette droite,28.42,6.95
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0028,École Gustave MOUCHET 1,autre,neutre,1292,202,1090,198,2,2,15,166.454414703061,-22.2504501881193,etablissements_publics_nc,1,Construire autrement,7.58,1.16
