election,tour,province_code,province,code_departement,code_commune,commune,commune_norm,code_bv,bureau_nom,inscrits,votants,abstentions,exprimes,blancs,nuls,type_resultat,option,numero_liste,nuance,voix,pct_exprimes,pct_inscrits,longitude,latitude,geo_source,iris_codgeo,iris_libgeo,option_norm,bloc,camp_institutionnel,parti,libelle,source,notes
municipales_2026,1,,,988,98829,Thio,THIO,0004,Saint-Pierre,479,317,162,313,2,2,liste,Pierre Chanel NONMOIRA MURU RE COO - LE BIEN-ETRE DE THIO,5,,29,9.27,6.05,166.14983539215794,-21.67410856554519,tribus_villages_nc,2902,Ouindo Borendy,PIERRE CHANEL NONMOIRA MURU RE COO LE BIEN ETRE DE THIO,independantiste,independantiste,SE,Pierre Chanel NONMOIRA MURU RE COO - LE BIEN-ETRE DE THIO,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98830,Touho,TOUHO,0001,Mairie,1051,654,397,641,7,6,liste,Donald SOEKIR UNION CITOYENNE de TOUHO,1,,328,51.17,31.21,165.23869122747195,-20.77975735338533,tribus_villages_nc,3001,Touho village,DONALD SOEKIR UNION CITOYENNE DE TOUHO,independantiste,independantiste,UC-FLNKS,Donald SOEKIR UNION CITOYENNE de TOUHO,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98830,Touho,TOUHO,0001,Mairie,1051,654,397,641,7,6,liste,Alphonse Boulet POININE UNI,2,,313,48.83,29.78,165.23869122747195,-20.77975735338533,tribus_villages_nc,3001,Touho village,ALPHONSE BOULET POININE UNI,independantiste,independantiste,UNI,Alphonse Boulet POININE UNI,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98830,Touho,TOUHO,0002,Tiouandé,235,125,110,122,1,2,liste,Donald SOEKIR UNION CITOYENNE de TOUHO,1,,90,73.77,38.3,165.04706639545026,-20.742192862631615,tribus_villages_nc,3003,Tiouandé - Ouanache - Congouma - Paola,DONALD SOEKIR UNION CITOYENNE DE TOUHO,independantiste,independantiste,UC-FLNKS,Donald SOEKIR UNION CITOYENNE de TOUHO,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98830,Touho,TOUHO,0002,Tiouandé,235,125,110,122,1,2,liste,Alphonse Boulet POININE UNI,2,,32,26.23,13.62,165.04706639545026,-20.742192862631615,tribus_villages_nc,3003,Tiouandé - Ouanache - Congouma - Paola,ALPHONSE BOULET POININE UNI,independantiste,independantiste,UNI,Alphonse Boulet POININE UNI,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98830,Touho,TOUHO,0003,Kokingone,313,186,127,184,2,0,liste,Donald SOEKIR UNION CITOYENNE de TOUHO,1,,111,60.33,35.46,165.25551905392797,-20.85522530725118,tribus_villages_nc,3004,Koe - Kokingone - Tiwaka - Pombéi,DONALD SOEKIR UNION CITOYENNE DE TOUHO,independantiste,independantiste,UC-FLNKS,Donald SOEKIR UNION CITOYENNE de TOUHO,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98830,Touho,TOUHO,0003,Kokingone,313,186,127,184,2,0,liste,Alphonse Boulet POININE UNI,2,,73,39.67,23.32,165.25551905392797,-20.85522530725118,tribus_villages_nc,3004,Koe - Kokingone - Tiwaka - Pombéi,ALPHONSE BOULET POININE UNI,independantiste,independantiste,UNI,Alphonse Boulet POININE UNI,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98830,Touho,TOUHO,0004,Paola,409,261,148,252,3,6,liste,Donald SOEKIR UNION CITOYENNE de TOUHO,1,,118,46.83,28.85,165.1103595238747,-20.77393379422664,tribus_villages_nc,3003,Tiouandé - Ouanache - Congouma - Paola,DONALD SOEKIR UNION CITOYENNE DE TOUHO,independantiste,independantiste,UC-FLNKS,Donald SOEKIR UNION CITOYENNE de TOUHO,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98830,Touho,TOUHO,0004,Paola,409,261,148,252,3,6,liste,Alphonse Boulet POININE UNI,2,,134,53.17,32.76,165.1103595238747,-20.77393379422664,tribus_villages_nc,3003,Tiouandé - Ouanache - Congouma - Paola,ALPHONSE BOULET POININE UNI,independantiste,independantiste,UNI,Alphonse Boulet POININE UNI,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0001,Mairie,778,436,342,420,12,4,liste,Emmanuel LOUISY-GABRIEL RENOUVOH,1,,198,47.14,25.45,164.686182051524,-20.9488288857597,etablissements_publics_nc,3101,Voh village - Gatope,EMMANUEL LOUISY GABRIEL RENOUVOH,autre,neutre,SE,Emmanuel LOUISY-GABRIEL RENOUVOH,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0001,Mairie,778,436,342,420,12,4,liste,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,2,,112,26.67,14.4,164.686182051524,-20.9488288857597,etablissements_publics_nc,3101,Voh village - Gatope,JOEL BOATATE KOLEKOLE UNION NATIONALE POUR L INDEPENDANCE,independantiste,independantiste,UNI,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0001,Mairie,778,436,342,420,12,4,liste,Thierry POUYA SOUVERAINETE CALEDONIENNE,3,,67,15.95,8.61,164.686182051524,-20.9488288857597,etablissements_publics_nc,3101,Voh village - Gatope,THIERRY POUYA SOUVERAINETE CALEDONIENNE,independantiste,independantiste,SC,Thierry POUYA SOUVERAINETE CALEDONIENNE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0001,Mairie,778,436,342,420,12,4,liste,David POITHILY UC ET NATIONALISTES,4,,43,10.24,5.53,164.686182051524,-20.9488288857597,etablissements_publics_nc,3101,Voh village - Gatope,DAVID POITHILY UC ET NATIONALISTES,independantiste,independantiste,UC-FLNKS,David POITHILY UC ET NATIONALISTES,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0002,Témala,324,198,126,194,3,1,liste,Emmanuel LOUISY-GABRIEL RENOUVOH,1,,72,37.11,22.22,164.689267929949,-20.87135077045,etablissements_publics_nc,3103,Témala,EMMANUEL LOUISY GABRIEL RENOUVOH,autre,neutre,SE,Emmanuel LOUISY-GABRIEL RENOUVOH,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0002,Témala,324,198,126,194,3,1,liste,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,2,,66,34.02,20.37,164.689267929949,-20.87135077045,etablissements_publics_nc,3103,Témala,JOEL BOATATE KOLEKOLE UNION NATIONALE POUR L INDEPENDANCE,independantiste,independantiste,UNI,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0002,Témala,324,198,126,194,3,1,liste,Thierry POUYA SOUVERAINETE CALEDONIENNE,3,,21,10.82,6.48,164.689267929949,-20.87135077045,etablissements_publics_nc,3103,Témala,THIERRY POUYA SOUVERAINETE CALEDONIENNE,independantiste,independantiste,SC,Thierry POUYA SOUVERAINETE CALEDONIENNE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0002,Témala,324,198,126,194,3,1,liste,David POITHILY UC ET NATIONALISTES,4,,35,18.04,10.8,164.689267929949,-20.87135077045,etablissements_publics_nc,3103,Témala,DAVID POITHILY UC ET NATIONALISTES,independantiste,independantiste,UC-FLNKS,David POITHILY UC ET NATIONALISTES,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0003,Ouengo,53,41,12,37,0,4,liste,Emmanuel LOUISY-GABRIEL RENOUVOH,1,,1,2.7,1.89,164.74217311646055,-20.784454291123556,tribus_villages_nc,3103,Témala,EMMANUEL LOUISY GABRIEL RENOUVOH,autre,neutre,SE,Emmanuel LOUISY-GABRIEL RENOUVOH,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0003,Ouengo,53,41,12,37,0,4,liste,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,2,,34,91.89,64.15,164.74217311646055,-20.784454291123556,tribus_villages_nc,3103,Témala,JOEL BOATATE KOLEKOLE UNION NATIONALE POUR L INDEPENDANCE,independantiste,independantiste,UNI,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0003,Ouengo,53,41,12,37,0,4,liste,Thierry POUYA SOUVERAINETE CALEDONIENNE,3,,1,2.7,1.89,164.74217311646055,-20.784454291123556,tribus_villages_nc,3103,Témala,THIERRY POUYA SOUVERAINETE CALEDONIENNE,independantiste,independantiste,SC,Thierry POUYA SOUVERAINETE CALEDONIENNE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0003,Ouengo,53,41,12,37,0,4,liste,David POITHILY UC ET NATIONALISTES,4,,1,2.7,1.89,164.74217311646055,-20.784454291123556,tribus_villages_nc,3103,Témala,DAVID POITHILY UC ET NATIONALISTES,independantiste,independantiste,UC-FLNKS,David POITHILY UC ET NATIONALISTES,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0004,Local socio-éducatif de Tieta,277,190,87,186,2,2,liste,Emmanuel LOUISY-GABRIEL RENOUVOH,1,,20,10.75,7.22,164.740133724095,-20.9210724511979,etablissements_publics_nc,3106,Tiéta,EMMANUEL LOUISY GABRIEL RENOUVOH,autre,neutre,SE,Emmanuel LOUISY-GABRIEL RENOUVOH,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0004,Local socio-éducatif de Tieta,277,190,87,186,2,2,liste,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,2,,60,32.26,21.66,164.740133724095,-20.9210724511979,etablissements_publics_nc,3106,Tiéta,JOEL BOATATE KOLEKOLE UNION NATIONALE POUR L INDEPENDANCE,independantiste,independantiste,UNI,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0004,Local socio-éducatif de Tieta,277,190,87,186,2,2,liste,Thierry POUYA SOUVERAINETE CALEDONIENNE,3,,18,9.68,6.5,164.740133724095,-20.9210724511979,etablissements_publics_nc,3106,Tiéta,THIERRY POUYA SOUVERAINETE CALEDONIENNE,independantiste,independantiste,SC,Thierry POUYA SOUVERAINETE CALEDONIENNE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0004,Local socio-éducatif de Tieta,277,190,87,186,2,2,liste,David POITHILY UC ET NATIONALISTES,4,,88,47.31,31.77,164.740133724095,-20.9210724511979,etablissements_publics_nc,3106,Tiéta,DAVID POITHILY UC ET NATIONALISTES,independantiste,independantiste,UC-FLNKS,David POITHILY UC ET NATIONALISTES,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0005,Local socio-éducatif de Oundjo,359,240,119,233,5,2,liste,Emmanuel LOUISY-GABRIEL RENOUVOH,1,,45,19.31,12.53,164.697579851987,-21.0373781816945,etablissements_publics_nc,3101,Voh village - Gatope,EMMANUEL LOUISY GABRIEL RENOUVOH,autre,neutre,SE,Emmanuel LOUISY-GABRIEL RENOUVOH,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0005,Local socio-éducatif de Oundjo,359,240,119,233,5,2,liste,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,2,,119,51.07,33.15,164.697579851987,-21.0373781816945,etablissements_publics_nc,3101,Voh village - Gatope,JOEL BOATATE KOLEKOLE UNION NATIONALE POUR L INDEPENDANCE,independantiste,independantiste,UNI,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0005,Local socio-éducatif de Oundjo,359,240,119,233,5,2,liste,Thierry POUYA SOUVERAINETE CALEDONIENNE,3,,12,5.15,3.34,164.697579851987,-21.0373781816945,etablissements_publics_nc,3101,Voh village - Gatope,THIERRY POUYA SOUVERAINETE CALEDONIENNE,independantiste,independantiste,SC,Thierry POUYA SOUVERAINETE CALEDONIENNE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0005,Local socio-éducatif de Oundjo,359,240,119,233,5,2,liste,David POITHILY UC ET NATIONALISTES,4,,57,24.46,15.88,164.697579851987,-21.0373781816945,etablissements_publics_nc,3101,Voh village - Gatope,DAVID POITHILY UC ET NATIONALISTES,independantiste,independantiste,UC-FLNKS,David POITHILY UC ET NATIONALISTES,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0006,Local socio-éducatif de Boyen,205,150,55,149,0,1,liste,Emmanuel LOUISY-GABRIEL RENOUVOH,1,,13,8.72,6.34,164.666715225632,-20.9652133930634,etablissements_publics_nc,3101,Voh village - Gatope,EMMANUEL LOUISY GABRIEL RENOUVOH,autre,neutre,SE,Emmanuel LOUISY-GABRIEL RENOUVOH,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0006,Local socio-éducatif de Boyen,205,150,55,149,0,1,liste,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,2,,49,32.89,23.9,164.666715225632,-20.9652133930634,etablissements_publics_nc,3101,Voh village - Gatope,JOEL BOATATE KOLEKOLE UNION NATIONALE POUR L INDEPENDANCE,independantiste,independantiste,UNI,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0006,Local socio-éducatif de Boyen,205,150,55,149,0,1,liste,Thierry POUYA SOUVERAINETE CALEDONIENNE,3,,17,11.41,8.29,164.666715225632,-20.9652133930634,etablissements_publics_nc,3101,Voh village - Gatope,THIERRY POUYA SOUVERAINETE CALEDONIENNE,independantiste,independantiste,SC,Thierry POUYA SOUVERAINETE CALEDONIENNE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0006,Local socio-éducatif de Boyen,205,150,55,149,0,1,liste,David POITHILY UC ET NATIONALISTES,4,,70,46.98,34.15,164.666715225632,-20.9652133930634,etablissements_publics_nc,3101,Voh village - Gatope,DAVID POITHILY UC ET NATIONALISTES,independantiste,independantiste,UC-FLNKS,David POITHILY UC ET NATIONALISTES,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0007,Local socio-éducatif de Témala,360,241,119,240,0,1,liste,Emmanuel LOUISY-GABRIEL RENOUVOH,1,,5,2.08,1.39,164.740133724095,-20.9210724511979,etablissements_publics_nc,3106,Tiéta,EMMANUEL LOUISY GABRIEL RENOUVOH,autre,neutre,SE,Emmanuel LOUISY-GABRIEL RENOUVOH,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0007,Local socio-éducatif de Témala,360,241,119,240,0,1,liste,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,2,,170,70.83,47.22,164.740133724095,-20.9210724511979,etablissements_publics_nc,3106,Tiéta,JOEL BOATATE KOLEKOLE UNION NATIONALE POUR L INDEPENDANCE,independantiste,independantiste,UNI,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0007,Local socio-éducatif de Témala,360,241,119,240,0,1,liste,Thierry POUYA SOUVERAINETE CALEDONIENNE,3,,10,4.17,2.78,164.740133724095,-20.9210724511979,etablissements_publics_nc,3106,Tiéta,THIERRY POUYA SOUVERAINETE CALEDONIENNE,independantiste,independantiste,SC,Thierry POUYA SOUVERAINETE CALEDONIENNE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0007,Local socio-éducatif de Témala,360,241,119,240,0,1,liste,David POITHILY UC ET NATIONALISTES,4,,55,22.92,15.28,164.740133724095,-20.9210724511979,etablissements_publics_nc,3106,Tiéta,DAVID POITHILY UC ET NATIONALISTES,independantiste,independantiste,UC-FLNKS,David POITHILY UC ET NATIONALISTES,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0008,,138,99,39,95,4,0,liste,Emmanuel LOUISY-GABRIEL RENOUVOH,1,,0,0,0,164.66949443382563,-20.965828575807695,arrete_manual_tribus,3101,Voh village - Gatope,EMMANUEL LOUISY GABRIEL RENOUVOH,autre,neutre,SE,Emmanuel LOUISY-GABRIEL RENOUVOH,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0008,,138,99,39,95,4,0,liste,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,2,,31,32.63,22.46,164.66949443382563,-20.965828575807695,arrete_manual_tribus,3101,Voh village - Gatope,JOEL BOATATE KOLEKOLE UNION NATIONALE POUR L INDEPENDANCE,independantiste,independantiste,UNI,Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0008,,138,99,39,95,4,0,liste,Thierry POUYA SOUVERAINETE CALEDONIENNE,3,,1,1.05,0.72,164.66949443382563,-20.965828575807695,arrete_manual_tribus,3101,Voh village - Gatope,THIERRY POUYA SOUVERAINETE CALEDONIENNE,independantiste,independantiste,SC,Thierry POUYA SOUVERAINETE CALEDONIENNE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98831,Voh,VOH,0008,,138,99,39,95,4,0,liste,David POITHILY UC ET NATIONALISTES,4,,63,66.32,45.65,164.66949443382563,-20.965828575807695,arrete_manual_tribus,3101,Voh village - Gatope,DAVID POITHILY UC ET NATIONALISTES,independantiste,independantiste,UC-FLNKS,David POITHILY UC ET NATIONALISTES,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98832,Yaté,YATE,0001,Mairie,309,242,67,240,1,1,liste,Sandrine AOURIGNA EP ATINOUA TREE YATRE VE TRAPE DRÜU YË KANAKY-NC,1,,21,8.75,6.8,166.94326054599946,-22.16058963447543,tribus_villages_nc,3201,Waho Touaourou Goro,SANDRINE AOURIGNA EP ATINOUA TREE YATRE VE TRAPE DRUU YE KANAKY NC,independantiste,independantiste,SE,Sandrine AOURIGNA EP ATINOUA TREE YATRE VE TRAPE DRÜU YË KANAKY-NC,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98832,Yaté,YATE,0001,Mairie,309,242,67,240,1,1,liste,Louis Pidjot HOMOU YATE VERS UNE NATION SOUVERAINE,2,,175,72.92,56.63,166.94326054599946,-22.16058963447543,tribus_villages_nc,3201,Waho Touaourou Goro,LOUIS PIDJOT HOMOU YATE VERS UNE NATION SOUVERAINE,independantiste,independantiste,SE,Louis Pidjot HOMOU YATE VERS UNE NATION SOUVERAINE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98832,Yaté,YATE,0001,Mairie,309,242,67,240,1,1,liste,Marie Renee Vanessa TIHA EBUMUIRE ME YATRE ITEA,3,,44,18.33,14.24,166.94326054599946,-22.16058963447543,tribus_villages_nc,3201,Waho Touaourou Goro,MARIE RENEE VANESSA TIHA EBUMUIRE ME YATRE ITEA,independantiste,independantiste,SE,Marie Renee Vanessa TIHA EBUMUIRE ME YATRE ITEA,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98832,Yaté,YATE,0002,Touaourou,487,354,133,354,0,0,liste,Sandrine AOURIGNA EP ATINOUA TREE YATRE VE TRAPE DRÜU YË KANAKY-NC,1,,112,31.64,23,166.97497872151834,-22.190244269832505,tribus_villages_nc,3201,Waho Touaourou Goro,SANDRINE AOURIGNA EP ATINOUA TREE YATRE VE TRAPE DRUU YE KANAKY NC,independantiste,independantiste,SE,Sandrine AOURIGNA EP ATINOUA TREE YATRE VE TRAPE DRÜU YË KANAKY-NC,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98832,Yaté,YATE,0002,Touaourou,487,354,133,354,0,0,liste,Louis Pidjot HOMOU YATE VERS UNE NATION SOUVERAINE,2,,223,62.99,45.79,166.97497872151834,-22.190244269832505,tribus_villages_nc,3201,Waho Touaourou Goro,LOUIS PIDJOT HOMOU YATE VERS UNE NATION SOUVERAINE,independantiste,independantiste,SE,Louis Pidjot HOMOU YATE VERS UNE NATION SOUVERAINE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98832,Yaté,YATE,0002,Touaourou,487,354,133,354,0,0,liste,Marie Renee Vanessa TIHA EBUMUIRE ME YATRE ITEA,3,,19,5.37,3.9,166.97497872151834,-22.190244269832505,tribus_villages_nc,3201,Waho Touaourou Goro,MARIE RENEE VANESSA TIHA EBUMUIRE ME YATRE ITEA,independantiste,independantiste,SE,Marie Renee Vanessa TIHA EBUMUIRE ME YATRE ITEA,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98832,Yaté,YATE,0003,Goro,239,169,70,167,2,0,liste,Sandrine AOURIGNA EP ATINOUA TREE YATRE VE TRAPE DRÜU YË KANAKY-NC,1,,13,7.78,5.44,167.0163659290303,-22.286011229502463,tribus_villages_nc,3201,Waho Touaourou Goro,SANDRINE AOURIGNA EP ATINOUA TREE YATRE VE TRAPE DRUU YE KANAKY NC,independantiste,independantiste,SE,Sandrine AOURIGNA EP ATINOUA TREE YATRE VE TRAPE DRÜU YË KANAKY-NC,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
municipales_2026,1,,,988,98832,Yaté,YATE,0003,Goro,239,169,70,167,2,0,liste,Louis Pidjot HOMOU YATE VERS UNE NATION SOUVERAINE,2,,101,60.48,42.26,167.0163659290303,-22.286011229502463,tribus_villages_nc,3201,Waho Touaourou Goro,LOUIS PIDJOT HOMOU YATE VERS UNE NATION SOUVERAINE,independantiste,independantiste,SE,Louis Pidjot HOMOU YATE VERS UNE NATION SOUVERAINE,referentiel_candidats_municipales_2026,Mapping issu du referentiel local municipal 2026
