election,tour,commune_norm,commune,bloc,camp_institutionnel,nb_bureaux,nb_bureaux_geolocalises,inscrits,votants,abstentions,exprimes,voix_bloc,options,pct_exprimes,pct_inscrits
referendum_2018,,ILEDESPINS,ILE DES PINS,loyaliste,anti_independantiste,3,2,1711,1411,300,1386,453,Non,32.68,26.48
referendum_2018,,KAALAGOMEN,KAALA-GOMEN,independantiste,independantiste,6,6,1634,1430,204,1416,1068,Oui,75.42,65.36
referendum_2018,,KAALAGOMEN,KAALA-GOMEN,loyaliste,anti_independantiste,6,6,1634,1430,204,1416,348,Non,24.58,21.3
referendum_2018,,KONE,KONE,independantiste,independantiste,12,12,4149,3638,511,3587,2307,Oui,64.32,55.6
referendum_2018,,KONE,KONE,loyaliste,anti_independantiste,12,12,4149,3638,511,3587,1280,Non,35.68,30.85
referendum_2018,,KOUAOUA,KOUAOUA,independantiste,independantiste,4,4,1132,954,178,941,692,Oui,73.54,61.13
referendum_2018,,KOUAOUA,KOUAOUA,loyaliste,anti_independantiste,4,4,1132,954,178,941,249,Non,26.46,22
referendum_2018,,KOUMAC,KOUMAC,independantiste,independantiste,2,2,2660,2388,272,2339,853,Oui,36.47,32.07
referendum_2018,,KOUMAC,KOUMAC,loyaliste,anti_independantiste,2,2,2660,2388,272,2339,1486,Non,63.53,55.86
referendum_2018,,LAFOA,LA FOA,independantiste,independantiste,4,4,2879,2631,248,2590,776,Oui,29.96,26.95
referendum_2018,,LAFOA,LA FOA,loyaliste,anti_independantiste,4,4,2879,2631,248,2590,1814,Non,70.04,63.01
referendum_2018,,LIFOU,LIFOU,independantiste,independantiste,28,28,10477,6526,3951,6440,5147,Oui,79.92,49.13
referendum_2018,,LIFOU,LIFOU,loyaliste,anti_independantiste,28,28,10477,6526,3951,6440,1293,Non,20.08,12.34
referendum_2018,,MARE,MARE,independantiste,independantiste,14,14,7385,3971,3414,3930,3324,Oui,84.58,45.01
referendum_2018,,MARE,MARE,loyaliste,anti_independantiste,14,14,7385,3971,3414,3930,606,Non,15.42,8.21
referendum_2018,,MOINDOU,MOINDOU,independantiste,independantiste,1,1,747,682,65,672,299,Oui,44.49,40.03
referendum_2018,,MOINDOU,MOINDOU,loyaliste,anti_independantiste,1,1,747,682,65,672,373,Non,55.51,49.93
referendum_2018,,MONTDORE,MONT-DORE,independantiste,independantiste,25,25,17369,14522,2847,14185,3626,Oui,25.56,20.88
referendum_2018,,MONTDORE,MONT-DORE,loyaliste,anti_independantiste,25,25,17369,14522,2847,14185,10559,Non,74.44,60.79
referendum_2018,,NOUMEA,NOUMEA,independantiste,independantiste,57,57,50686,40697,9989,40108,7818,Oui,19.49,15.42
referendum_2018,,NOUMEA,NOUMEA,loyaliste,anti_independantiste,57,57,50686,40697,9989,40108,32290,Non,80.51,63.71
referendum_2018,,OUEGOA,OUEGOA,independantiste,independantiste,4,4,2157,1832,325,1820,1271,Oui,69.84,58.92
referendum_2018,,OUEGOA,OUEGOA,loyaliste,anti_independantiste,4,4,2157,1832,325,1820,549,Non,30.16,25.45
referendum_2018,,OUVEA,OUVEA,independantiste,independantiste,8,7,4374,2598,1776,2566,2160,Oui,84.18,49.38
referendum_2018,,OUVEA,OUVEA,loyaliste,anti_independantiste,8,7,4374,2598,1776,2566,406,Non,15.82,9.28
referendum_2018,,PAITA,PAITA,independantiste,independantiste,17,17,11147,9544,1603,9381,2430,Oui,25.9,21.8
referendum_2018,,PAITA,PAITA,loyaliste,anti_independantiste,17,17,11147,9544,1603,9381,6951,Non,74.1,62.36
referendum_2018,,POINDIMIE,POINDIMIE,independantiste,independantiste,7,7,4057,3567,490,3510,2782,Oui,79.26,68.57
referendum_2018,,POINDIMIE,POINDIMIE,loyaliste,anti_independantiste,7,7,4057,3567,490,3510,728,Non,20.74,17.94
referendum_2018,,PONERIHOUEN,PONERIHOUEN,independantiste,independantiste,7,7,2596,2238,358,2204,1887,Oui,85.62,72.69
referendum_2018,,PONERIHOUEN,PONERIHOUEN,loyaliste,anti_independantiste,7,7,2596,2238,358,2204,317,Non,14.38,12.21
referendum_2018,,POUEBO,POUEBO,independantiste,independantiste,5,5,2335,1888,447,1877,1769,Oui,94.25,75.76
referendum_2018,,POUEBO,POUEBO,loyaliste,anti_independantiste,5,5,2335,1888,447,1877,108,Non,5.75,4.63
referendum_2018,,POUEMBOUT,POUEMBOUT,independantiste,independantiste,3,3,1383,1218,165,1195,556,Oui,46.53,40.2
referendum_2018,,POUEMBOUT,POUEMBOUT,loyaliste,anti_independantiste,3,3,1383,1218,165,1195,639,Non,53.47,46.2
referendum_2018,,POUM,POUM,independantiste,independantiste,3,3,1366,1152,214,1133,948,Oui,83.67,69.4
referendum_2018,,POUM,POUM,loyaliste,anti_independantiste,3,3,1366,1152,214,1133,185,Non,16.33,13.54
referendum_2018,,POYA,POYA,independantiste,independantiste,6,6,2242,1950,292,1929,1147,Oui,59.46,51.16
referendum_2018,,POYA,POYA,loyaliste,anti_independantiste,6,6,2242,1950,292,1929,782,Non,40.54,34.88
referendum_2018,,SARRAMEA,SARRAMEA,independantiste,independantiste,1,1,506,472,34,465,339,Oui,72.9,67
referendum_2018,,SARRAMEA,SARRAMEA,loyaliste,anti_independantiste,1,1,506,472,34,465,126,Non,27.1,24.9
referendum_2018,,THIO,THIO,independantiste,independantiste,4,4,2114,1805,309,1785,1483,Oui,83.08,70.15
referendum_2018,,THIO,THIO,loyaliste,anti_independantiste,4,4,2114,1805,309,1785,302,Non,16.92,14.29
referendum_2018,,TOUHO,TOUHO,independantiste,independantiste,4,4,1889,1612,277,1598,1320,Oui,82.6,69.88
referendum_2018,,TOUHO,TOUHO,loyaliste,anti_independantiste,4,4,1889,1612,277,1598,278,Non,17.4,14.72
referendum_2018,,VOH,VOH,independantiste,independantiste,3,3,2312,2027,285,1978,1357,Oui,68.6,58.69
referendum_2018,,VOH,VOH,loyaliste,anti_independantiste,3,3,2312,2027,285,1978,621,Non,31.4,26.86
referendum_2018,,YATE,YATE,independantiste,independantiste,4,4,1721,1547,174,1538,1357,Oui,88.23,78.85
referendum_2018,,YATE,YATE,loyaliste,anti_independantiste,4,4,1721,1547,174,1538,181,Non,11.77,10.52
referendum_2020,,BELEP,Belep,independantiste,independantiste,2,1,937,763,174,761,734,Oui,96.45,78.34
referendum_2020,,BELEP,Belep,loyaliste,anti_independantiste,2,1,937,763,174,761,27,Non,3.55,2.88
referendum_2020,,BOULOUPARI,Boulouparis,independantiste,independantiste,4,4,2819,2610,209,2587,797,Oui,30.81,28.27
referendum_2020,,BOULOUPARI,Boulouparis,loyaliste,anti_independantiste,4,4,2819,2610,209,2587,1790,Non,69.19,63.5
referendum_2020,,BOURAIL,Bourail,independantiste,independantiste,5,5,4083,3713,370,3661,1198,Oui,32.72,29.34
referendum_2020,,BOURAIL,Bourail,loyaliste,anti_independantiste,5,5,4083,3713,370,3661,2463,Non,67.28,60.32
referendum_2020,,CANALA,Canala,independantiste,independantiste,7,7,3498,3194,304,3169,3024,Oui,95.42,86.45
referendum_2020,,CANALA,Canala,loyaliste,anti_independantiste,7,7,3498,3194,304,3169,145,Non,4.58,4.15
referendum_2020,,DUMBEA,Dumbéa,independantiste,independantiste,24,24,17759,15464,2295,15262,4012,Oui,26.29,22.59
referendum_2020,,DUMBEA,Dumbéa,loyaliste,anti_independantiste,24,24,17759,15464,2295,15262,11250,Non,73.71,63.35
referendum_2020,,FARINO,Farino,independantiste,independantiste,1,1,577,547,30,541,62,Oui,11.46,10.75
referendum_2020,,FARINO,Farino,loyaliste,anti_independantiste,1,1,577,547,30,541,479,Non,88.54,83.02
referendum_2020,,HIENGHENE,Hienghène,independantiste,independantiste,10,10,2469,2258,211,2244,2160,Oui,96.26,87.48
referendum_2020,,HIENGHENE,Hienghène,loyaliste,anti_independantiste,10,10,2469,2258,211,2244,84,Non,3.74,3.4
referendum_2020,,HOUAILOU,Houaïlou,independantiste,independantiste,8,8,3688,3215,473,3183,2783,Oui,87.43,75.46
referendum_2020,,HOUAILOU,Houaïlou,loyaliste,anti_independantiste,8,8,3688,3215,473,3183,400,Non,12.57,10.85
referendum_2020,,ILEDESPINS,Ile des Pins,independantiste,independantiste,3,2,1764,1504,260,1489,1040,Oui,69.85,58.96
referendum_2020,,ILEDESPINS,Ile des Pins,loyaliste,anti_independantiste,3,2,1764,1504,260,1489,449,Non,30.15,25.45
referendum_2020,,KAALAGOMEN,Kaala-Gomen,independantiste,independantiste,6,6,1697,1519,178,1506,1143,Oui,75.9,67.35
referendum_2020,,KAALAGOMEN,Kaala-Gomen,loyaliste,anti_independantiste,6,6,1697,1519,178,1506,363,Non,24.1,21.39
referendum_2020,,KONE,Koné,independantiste,independantiste,12,12,4412,3963,449,3903,2601,Oui,66.64,58.95
referendum_2020,,KONE,Koné,loyaliste,anti_independantiste,12,12,4412,3963,449,3903,1302,Non,33.36,29.51
referendum_2020,,KOUAOUA,Kouaoua,independantiste,independantiste,4,4,1169,1051,118,1042,828,Oui,79.46,70.83
referendum_2020,,KOUAOUA,Kouaoua,loyaliste,anti_independantiste,4,4,1169,1051,118,1042,214,Non,20.54,18.31
referendum_2020,,KOUMAC,Koumac,independantiste,independantiste,2,2,2728,2457,271,2430,935,Oui,38.48,34.27
referendum_2020,,KOUMAC,Koumac,loyaliste,anti_independantiste,2,2,2728,2457,271,2430,1495,Non,61.52,54.8
referendum_2020,,LAFOA,La Foa,independantiste,independantiste,4,4,2991,2765,226,2728,888,Oui,32.55,29.69
referendum_2020,,LAFOA,La Foa,loyaliste,anti_independantiste,4,4,2991,2765,226,2728,1840,Non,67.45,61.52
referendum_2020,,LIFOU,Lifou,independantiste,independantiste,30,28,10795,8255,2540,8179,7074,Oui,86.49,65.53
referendum_2020,,LIFOU,Lifou,loyaliste,anti_independantiste,30,28,10795,8255,2540,8179,1105,Non,13.51,10.24
referendum_2020,,MARE,Maré,independantiste,independantiste,16,14,6858,4931,1927,4891,3878,Oui,79.29,56.55
referendum_2020,,MARE,Maré,loyaliste,anti_independantiste,16,14,6858,4931,1927,4891,1013,Non,20.71,14.77
referendum_2020,,MOINDOU,Moindou,independantiste,independantiste,1,1,789,734,55,718,331,Oui,46.1,41.95
referendum_2020,,MOINDOU,Moindou,loyaliste,anti_independantiste,1,1,789,734,55,718,387,Non,53.9,49.05
referendum_2020,,MONTDORE,Mont-Dore,independantiste,independantiste,25,25,17898,15483,2415,15170,4272,Oui,28.16,23.87
referendum_2020,,MONTDORE,Mont-Dore,loyaliste,anti_independantiste,25,25,17898,15483,2415,15170,10898,Non,71.84,60.89
referendum_2020,,NOUMEA,Nouméa,independantiste,independantiste,57,57,52050,44094,7956,43559,10154,Oui,23.31,19.51
referendum_2020,,NOUMEA,Nouméa,loyaliste,anti_independantiste,57,57,52050,44094,7956,43559,33405,Non,76.69,64.18
referendum_2020,,OUEGOA,Ouégoa,independantiste,independantiste,4,4,2174,1892,282,1866,1340,Oui,71.81,61.64
referendum_2020,,OUEGOA,Ouégoa,loyaliste,anti_independantiste,4,4,2174,1892,282,1866,526,Non,28.19,24.2
referendum_2020,,OUVEA,Ouvéa,independantiste,independantiste,9,7,4418,3305,1113,3277,2824,Oui,86.18,63.92
referendum_2020,,OUVEA,Ouvéa,loyaliste,anti_independantiste,9,7,4418,3305,1113,3277,453,Non,13.82,10.25
referendum_2020,,PAITA,Païta,independantiste,independantiste,19,19,12013,10520,1493,10387,2988,Oui,28.77,24.87
referendum_2020,,PAITA,Païta,loyaliste,anti_independantiste,19,19,12013,10520,1493,10387,7399,Non,71.23,61.59
referendum_2020,,POINDIMIE,Poindimié,independantiste,independantiste,7,7,4146,3773,373,3735,3082,Oui,82.52,74.34
referendum_2020,,POINDIMIE,Poindimié,loyaliste,anti_independantiste,7,7,4146,3773,373,3735,653,Non,17.48,15.75
referendum_2020,,PONERIHOUEN,Ponérihouen,independantiste,independantiste,7,7,2671,2371,300,2347,2093,Oui,89.18,78.36
referendum_2020,,PONERIHOUEN,Ponérihouen,loyaliste,anti_independantiste,7,7,2671,2371,300,2347,254,Non,10.82,9.51
referendum_2020,,POUEBO,Pouébo,independantiste,independantiste,5,5,2392,2024,368,2010,1912,Oui,95.12,79.93
referendum_2020,,POUEBO,Pouébo,loyaliste,anti_independantiste,5,5,2392,2024,368,2010,98,Non,4.88,4.1
referendum_2020,,POUEMBOUT,Pouembout,independantiste,independantiste,3,3,1482,1325,157,1310,631,Oui,48.17,42.58
referendum_2020,,POUEMBOUT,Pouembout,loyaliste,anti_independantiste,3,3,1482,1325,157,1310,679,Non,51.83,45.82
referendum_2020,,POUM,Poum,independantiste,independantiste,3,3,1422,1259,163,1252,1066,Oui,85.14,74.96
referendum_2020,,POUM,Poum,loyaliste,anti_independantiste,3,3,1422,1259,163,1252,186,Non,14.86,13.08
referendum_2020,,POYA,Poya Nord,independantiste,independantiste,5,5,2176,1948,228,1933,1301,Oui,67.3,59.79
referendum_2020,,POYA,Poya Nord,loyaliste,anti_independantiste,5,5,2176,1948,228,1933,632,Non,32.7,29.04
referendum_2020,,POYA,Poya Sud,independantiste,independantiste,1,1,189,173,16,173,4,Oui,2.31,2.12
referendum_2020,,POYA,Poya Sud,loyaliste,anti_independantiste,1,1,189,173,16,173,169,Non,97.69,89.42
referendum_2020,,SARRAMEA,Sarraméa,independantiste,independantiste,1,1,510,477,33,472,373,Oui,79.03,73.14
referendum_2020,,SARRAMEA,Sarraméa,loyaliste,anti_independantiste,1,1,510,477,33,472,99,Non,20.97,19.41
referendum_2020,,THIO,Thio,independantiste,independantiste,4,4,2177,1919,258,1901,1632,Oui,85.85,74.97
referendum_2020,,THIO,Thio,loyaliste,anti_independantiste,4,4,2177,1919,258,1901,269,Non,14.15,12.36
referendum_2020,,TOUHO,Touho,independantiste,independantiste,4,4,1933,1681,252,1666,1423,Oui,85.41,73.62
referendum_2020,,TOUHO,Touho,loyaliste,anti_independantiste,4,4,1933,1681,252,1666,243,Non,14.59,12.57
referendum_2020,,VOH,Voh,independantiste,independantiste,7,7,2355,2110,245,2069,1481,Oui,71.58,62.89
referendum_2020,,VOH,Voh,loyaliste,anti_independantiste,7,7,2355,2110,245,2069,588,Non,28.42,24.97
referendum_2020,,YATE,Yaté,independantiste,independantiste,4,4,1760,1621,139,1615,1469,Oui,90.96,83.47
referendum_2020,,YATE,Yaté,loyaliste,anti_independantiste,4,4,1760,1621,139,1615,146,Non,9.04,8.3
referendum_2021,,BELEP,Belep,independantiste,independantiste,2,1,930,6,924,6,2,Oui,33.33,0.22
referendum_2021,,BELEP,Belep,loyaliste,anti_independantiste,2,1,930,6,924,6,4,Non,66.67,0.43
referendum_2021,,BOULOUPARI,Boulouparis,independantiste,independantiste,4,4,2893,1799,1094,1750,39,Oui,2.23,1.35
referendum_2021,,BOULOUPARI,Boulouparis,loyaliste,anti_independantiste,4,4,2893,1799,1094,1750,1711,Non,97.77,59.14
referendum_2021,,BOURAIL,Bourail,independantiste,independantiste,5,5,4152,2548,1604,2452,70,Oui,2.85,1.69
referendum_2021,,BOURAIL,Bourail,loyaliste,anti_independantiste,5,5,4152,2548,1604,2452,2382,Non,97.15,57.37
referendum_2021,,CANALA,Canala,independantiste,independantiste,7,7,3551,49,3502,44,16,Oui,36.36,0.45
referendum_2021,,CANALA,Canala,loyaliste,anti_independantiste,7,7,3551,49,3502,44,28,Non,63.64,0.79
referendum_2021,,DUMBEA,Dumbéa,independantiste,independantiste,24,24,18649,11616,7033,11275,350,Oui,3.1,1.88
referendum_2021,,DUMBEA,Dumbéa,loyaliste,anti_independantiste,24,24,18649,11616,7033,11275,10925,Non,96.9,58.58
referendum_2021,,FARINO,Farino,independantiste,independantiste,1,1,596,511,85,496,23,Oui,4.64,3.86
referendum_2021,,FARINO,Farino,loyaliste,anti_independantiste,1,1,596,511,85,496,473,Non,95.36,79.36
referendum_2021,,HIENGHENE,Hienghène,independantiste,independantiste,10,10,2479,29,2450,23,9,Oui,39.13,0.36
referendum_2021,,HIENGHENE,Hienghène,loyaliste,anti_independantiste,10,10,2479,29,2450,23,14,Non,60.87,0.56
referendum_2021,,HOUAILOU,Houaïlou,independantiste,independantiste,8,8,3710,259,3451,238,43,Oui,18.07,1.16
referendum_2021,,HOUAILOU,Houaïlou,loyaliste,anti_independantiste,8,8,3710,259,3451,238,195,Non,81.93,5.26
referendum_2021,,ILEDESPINS,Ile des Pins,independantiste,independantiste,3,2,1802,418,1384,395,55,Oui,13.92,3.05
referendum_2021,,ILEDESPINS,Ile des Pins,loyaliste,anti_independantiste,3,2,1802,418,1384,395,340,Non,86.08,18.87
referendum_2021,,KAALAGOMEN,Kaala-Gomen,independantiste,independantiste,6,6,1734,302,1432,288,14,Oui,4.86,0.81
referendum_2021,,KAALAGOMEN,Kaala-Gomen,loyaliste,anti_independantiste,6,6,1734,302,1432,288,274,Non,95.14,15.8
referendum_2021,,KONE,Koné,independantiste,independantiste,12,12,4500,1261,3239,1207,92,Oui,7.62,2.04
referendum_2021,,KONE,Koné,loyaliste,anti_independantiste,12,12,4500,1261,3239,1207,1115,Non,92.38,24.78
referendum_2021,,KOUAOUA,Kouaoua,independantiste,independantiste,4,4,1180,182,998,172,26,Oui,15.12,2.2
referendum_2021,,KOUAOUA,Kouaoua,loyaliste,anti_independantiste,4,4,1180,182,998,172,146,Non,84.88,12.37
referendum_2021,,KOUMAC,Koumac,independantiste,independantiste,2,2,2776,1475,1301,1444,37,Oui,2.56,1.33
referendum_2021,,KOUMAC,Koumac,loyaliste,anti_independantiste,2,2,2776,1475,1301,1444,1407,Non,97.44,50.68
referendum_2021,,LAFOA,La Foa,independantiste,independantiste,4,4,3034,1940,1094,1860,86,Oui,4.62,2.83
referendum_2021,,LAFOA,La Foa,loyaliste,anti_independantiste,4,4,3034,1940,1094,1860,1774,Non,95.38,58.47
referendum_2021,,LIFOU,Lifou,independantiste,independantiste,30,28,10797,525,10272,502,67,Oui,13.35,0.62
referendum_2021,,LIFOU,Lifou,loyaliste,anti_independantiste,30,28,10797,525,10272,502,435,Non,86.65,4.03
referendum_2021,,MARE,Maré,independantiste,independantiste,16,14,6937,256,6681,226,42,Oui,18.58,0.61
referendum_2021,,MARE,Maré,loyaliste,anti_independantiste,16,14,6937,256,6681,226,184,Non,81.42,2.65
referendum_2021,,MOINDOU,Moindou,independantiste,independantiste,1,1,794,418,376,403,25,Oui,6.2,3.15
referendum_2021,,MOINDOU,Moindou,loyaliste,anti_independantiste,1,1,794,418,376,403,378,Non,93.8,47.61
referendum_2021,,MONTDORE,Mont-Dore,independantiste,independantiste,25,25,18264,11343,6921,10919,424,Oui,3.88,2.32
referendum_2021,,MONTDORE,Mont-Dore,loyaliste,anti_independantiste,25,25,18264,11343,6921,10919,10495,Non,96.12,57.46
referendum_2021,,NOUMEA,Nouméa,independantiste,independantiste,60,60,52819,33888,18931,33129,800,Oui,2.41,1.51
referendum_2021,,NOUMEA,Nouméa,loyaliste,anti_independantiste,60,60,52819,33888,18931,33129,32329,Non,97.59,61.21
referendum_2021,,OUEGOA,Ouégoa,independantiste,independantiste,4,4,2201,510,1691,496,10,Oui,2.02,0.45
referendum_2021,,OUEGOA,Ouégoa,loyaliste,anti_independantiste,4,4,2201,510,1691,496,486,Non,97.98,22.08
referendum_2021,,OUVEA,Ouvéa,independantiste,independantiste,9,7,4385,223,4162,210,26,Oui,12.38,0.59
referendum_2021,,OUVEA,Ouvéa,loyaliste,anti_independantiste,9,7,4385,223,4162,210,184,Non,87.62,4.2
referendum_2021,,PAITA,Païta,independantiste,independantiste,19,19,12703,7886,4817,7632,263,Oui,3.45,2.07
referendum_2021,,PAITA,Païta,loyaliste,anti_independantiste,19,19,12703,7886,4817,7632,7369,Non,96.55,58.01
referendum_2021,,POINDIMIE,Poindimié,independantiste,independantiste,7,7,4192,490,3702,466,48,Oui,10.3,1.15
referendum_2021,,POINDIMIE,Poindimié,loyaliste,anti_independantiste,7,7,4192,490,3702,466,418,Non,89.7,9.97
referendum_2021,,PONERIHOUEN,Ponérihouen,independantiste,independantiste,7,7,2675,161,2514,153,15,Oui,9.8,0.56
referendum_2021,,PONERIHOUEN,Ponérihouen,loyaliste,anti_independantiste,7,7,2675,161,2514,153,138,Non,90.2,5.16
referendum_2021,,POUEBO,Pouébo,independantiste,independantiste,5,5,2386,34,2352,33,7,Oui,21.21,0.29
referendum_2021,,POUEBO,Pouébo,loyaliste,anti_independantiste,5,5,2386,34,2352,33,26,Non,78.79,1.09
referendum_2021,,POUEMBOUT,Pouembout,independantiste,independantiste,3,3,1545,732,813,709,38,Oui,5.36,2.46
referendum_2021,,POUEMBOUT,Pouembout,loyaliste,anti_independantiste,3,3,1545,732,813,709,671,Non,94.64,43.43
referendum_2021,,POUM,Poum,independantiste,independantiste,3,3,1438,109,1329,106,4,Oui,3.77,0.28
referendum_2021,,POUM,Poum,loyaliste,anti_independantiste,3,3,1438,109,1329,106,102,Non,96.23,7.09
referendum_2021,,POYA,Poya Nord,independantiste,independantiste,5,5,2216,604,1612,577,35,Oui,6.07,1.58
referendum_2021,,POYA,Poya Nord,loyaliste,anti_independantiste,5,5,2216,604,1612,577,542,Non,93.93,24.46
referendum_2021,,POYA,Poya Sud,independantiste,independantiste,1,1,197,171,26,171,0,Oui,0,0
referendum_2021,,POYA,Poya Sud,loyaliste,anti_independantiste,1,1,197,171,26,171,171,Non,100,86.8
referendum_2021,,SARRAMEA,Sarraméa,independantiste,independantiste,1,1,518,85,433,78,8,Oui,10.26,1.54
referendum_2021,,SARRAMEA,Sarraméa,loyaliste,anti_independantiste,1,1,518,85,433,78,70,Non,89.74,13.51
referendum_2021,,THIO,Thio,independantiste,independantiste,4,4,2218,200,2018,194,17,Oui,8.76,0.77
referendum_2021,,THIO,Thio,loyaliste,anti_independantiste,4,4,2218,200,2018,194,177,Non,91.24,7.98
referendum_2021,,TOUHO,Touho,independantiste,independantiste,4,4,1953,191,1762,185,9,Oui,4.86,0.46
referendum_2021,,TOUHO,Touho,loyaliste,anti_independantiste,4,4,1953,191,1762,185,176,Non,95.14,9.01
referendum_2021,,VOH,Voh,independantiste,independantiste,7,7,2362,559,1803,532,27,Oui,5.08,1.14
referendum_2021,,VOH,Voh,loyaliste,anti_independantiste,7,7,2362,559,1803,532,505,Non,94.92,21.38
referendum_2021,,YATE,Yaté,independantiste,independantiste,4,4,1778,101,1677,96,20,Oui,20.83,1.12
referendum_2021,,YATE,Yaté,loyaliste,anti_independantiste,4,4,1778,101,1677,96,76,Non,79.17,4.27
