"cell_id","longitude","latitude","pop","snap_route_m","code_bv_affectation","secteur_affectation","affectation_par_proximite","distance_secteur_proche_m","assigned_bureaux_complets_id","assigned_centres_8_id","assigned_centres_9_id","bureaux_complets","centres_8","centres_9","assigned_bureaux_complets","assigned_centres_8","assigned_centres_9","delta_8_vs_full","delta_9_vs_full","delta_9_vs_8","assigned_delta_8_vs_full","assigned_delta_9_vs_full","assigned_delta_9_vs_8","car_motorized_nearest_bureaux_complets","car_motorized_nearest_centres_8","car_motorized_nearest_centres_9","car_motorized_assigned_bureaux_complets","car_motorized_assigned_centres_8","car_motorized_assigned_centres_9","car_nearest_bureaux_complets","car_nearest_centres_8","car_nearest_centres_9","car_assigned_bureaux_complets","car_assigned_centres_8","car_assigned_centres_9","car_motorized_bureaux_complets","car_motorized_centres_8","car_motorized_centres_9","car_bureaux_complets","car_centres_8","car_centres_9","bus_transit_nearest_bureaux_complets_min","bus_transit_nearest_bureaux_complets_median","bus_transit_nearest_bureaux_complets_max","bus_transit_nearest_centres_8_min","bus_transit_nearest_centres_8_median","bus_transit_nearest_centres_8_max","bus_transit_nearest_centres_9_min","bus_transit_nearest_centres_9_median","bus_transit_nearest_centres_9_max","bus_transit_assigned_bureaux_complets_min","bus_transit_assigned_bureaux_complets_median","bus_transit_assigned_bureaux_complets_max","bus_transit_assigned_centres_8_min","bus_transit_assigned_centres_8_median","bus_transit_assigned_centres_8_max","bus_transit_assigned_centres_9_min","bus_transit_assigned_centres_9_median","bus_transit_assigned_centres_9_max","bus_nearest_bureaux_complets_min","bus_nearest_bureaux_complets_median","bus_nearest_bureaux_complets_max","bus_nearest_centres_8_min","bus_nearest_centres_8_median","bus_nearest_centres_8_max","bus_nearest_centres_9_min","bus_nearest_centres_9_median","bus_nearest_centres_9_max","bus_assigned_bureaux_complets_min","bus_assigned_bureaux_complets_median","bus_assigned_bureaux_complets_max","bus_assigned_centres_8_min","bus_assigned_centres_8_median","bus_assigned_centres_8_max","bus_assigned_centres_9_min","bus_assigned_centres_9_median","bus_assigned_centres_9_max","bus_nearest_bureaux_complets","bus_nearest_centres_8","bus_nearest_centres_9","bus_assigned_bureaux_complets","bus_assigned_centres_8","bus_assigned_centres_9","bus_transit_bureaux_complets","bus_transit_centres_8","bus_transit_centres_9","bus_bureaux_complets","bus_centres_8","bus_centres_9","bus_arret_proche","bus_marche_arret_min","bus_nearest_bureaux_complets_h08","bus_nearest_bureaux_complets_h10","bus_nearest_bureaux_complets_h12","bus_nearest_bureaux_complets_h14","bus_nearest_bureaux_complets_h16","bus_nearest_centres_8_h08","bus_nearest_centres_8_h10","bus_nearest_centres_8_h12","bus_nearest_centres_8_h14","bus_nearest_centres_8_h16","bus_nearest_centres_9_h08","bus_nearest_centres_9_h10","bus_nearest_centres_9_h12","bus_nearest_centres_9_h14","bus_nearest_centres_9_h16","bus_assigned_bureaux_complets_h08","bus_assigned_bureaux_complets_h10","bus_assigned_bureaux_complets_h12","bus_assigned_bureaux_complets_h14","bus_assigned_bureaux_complets_h16","bus_assigned_centres_8_h08","bus_assigned_centres_8_h10","bus_assigned_centres_8_h12","bus_assigned_centres_8_h14","bus_assigned_centres_8_h16","bus_assigned_centres_9_h08","bus_assigned_centres_9_h10","bus_assigned_centres_9_h12","bus_assigned_centres_9_h14","bus_assigned_centres_9_h16"
11,166.481395620491,-22.2190456821138,7.02796974886569,23.5539022573084,"0039","ECOLE ADRIENNE LOMONT 1",FALSE,0,"BV0039","R07","R07",11.4645098373804,39.9230600734509,37.0282259234261,11.9320890705322,39.9230600734509,39.9230600734509,28.4585502360705,25.5637160860457,-2.8948341500248,27.9909710029186,27.9909710029186,0,7.36004568795726,12.0356209082765,11.7151835090699,7.43797556014924,12.0356209082765,12.0356209082765,7.36004568795726,12.0356209082765,11.7151835090699,7.43797556014924,12.0356209082765,12.0356209082765,7.36004568795726,12.0356209082765,11.7151835090699,7.36004568795726,12.0356209082765,11.7151835090699,28.5659396312254,28.5659396312254,28.5659396312254,53.5450307951843,72.6833527968803,75.6833527968803,49.8008714630001,49.8008714630001,49.8008714630001,28.7190002997633,28.7190002997633,28.7190002997633,68.0348671551501,72.6833527968803,75.6833527968803,68.0348671551501,72.6833527968803,75.6833527968803,11.4645098373804,11.4645098373804,11.4645098373804,39.9230600734509,39.9230600734509,39.9230600734509,37.0282259234261,37.0282259234261,37.0282259234261,11.9320890705322,11.9320890705322,11.9320890705322,39.9230600734509,39.9230600734509,39.9230600734509,39.9230600734509,39.9230600734509,39.9230600734509,11.4645098373804,39.9230600734509,37.0282259234261,11.9320890705322,39.9230600734509,39.9230600734509,28.5659396312254,72.6833527968803,49.8008714630001,11.4645098373804,39.9230600734509,37.0282259234261,"MOUCHET",7.54349116564991,11.4645098373804,11.4645098373804,11.4645098373804,11.4645098373804,11.4645098373804,39.9230600734509,39.9230600734509,39.9230600734509,39.9230600734509,39.9230600734509,37.0282259234261,37.0282259234261,37.0282259234261,37.0282259234261,37.0282259234261,11.9320890705322,11.9320890705322,11.9320890705322,11.9320890705322,11.9320890705322,39.9230600734509,39.9230600734509,39.9230600734509,39.9230600734509,39.9230600734509,39.9230600734509,39.9230600734509,39.9230600734509,39.9230600734509,39.9230600734509
12,166.482365547596,-22.2190428982954,3.3396521939624,25.1830029365491,"0039","ECOLE ADRIENNE LOMONT 1",FALSE,0,"BV0039","R07","R07",4.32790450265469,40.3090466720713,40.3090466720713,4.79548373580655,40.3090466720713,40.3090466720713,35.9811421694166,35.9811421694166,0,35.5135629362647,35.5135629362647,0,5.72131741710911,11.7181744453452,11.7181744453452,5.79924728930109,11.7181744453452,11.7181744453452,4.32790450265469,11.7181744453452,11.7181744453452,4.79548373580655,11.7181744453452,11.7181744453452,5.72131741710911,11.7181744453452,11.7181744453452,4.32790450265469,11.7181744453452,11.7181744453452,28.5659396312254,28.5659396312254,28.5659396312254,53.5450307951843,72.6833527968803,75.6833527968803,49.8008714630001,49.8008714630001,49.8008714630001,28.7190002997633,28.7190002997633,28.7190002997633,68.0348671551501,72.6833527968803,75.6833527968803,68.0348671551501,72.6833527968803,75.6833527968803,4.32790450265469,4.32790450265469,4.32790450265469,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,4.79548373580655,4.79548373580655,4.79548373580655,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,4.32790450265469,40.3090466720713,40.3090466720713,4.79548373580655,40.3090466720713,40.3090466720713,28.5659396312254,72.6833527968803,49.8008714630001,4.32790450265469,40.3090466720713,40.3090466720713,"MOUCHET",6.15218336931634,4.32790450265469,4.32790450265469,4.32790450265469,4.32790450265469,4.32790450265469,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,4.79548373580655,4.79548373580655,4.79548373580655,4.79548373580655,4.79548373580655,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713,40.3090466720713
13,166.483335474664,-22.2190401088739,4.62136911132685,0.230178135294418,"0039","ECOLE ADRIENNE LOMONT 1",FALSE,0,"BV0039","R07","R07",3.48723569441989,40.8058344592631,40.8058344592631,3.95481492757175,40.8058344592631,40.8058344592631,37.3185987648432,37.3185987648432,0,36.8510195316913,36.8510195316913,0,5.58120594906998,11.8009724098772,11.8009724098772,5.65913582126196,11.8009724098772,11.8009724098772,3.48723569441989,11.8009724098772,11.8009724098772,3.95481492757175,11.8009724098772,11.8009724098772,5.58120594906998,11.8009724098772,11.8009724098772,3.48723569441989,11.8009724098772,11.8009724098772,25.0168114126998,25.0168114126998,25.0168114126998,53.5450307951843,72.6833527968803,75.6833527968803,49.8008714630001,49.8008714630001,49.8008714630001,25.0529612432188,25.0529612432188,25.0529612432188,68.0348671551501,72.6833527968803,75.6833527968803,68.0348671551501,72.6833527968803,75.6833527968803,3.48723569441989,3.48723569441989,3.48723569441989,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,3.95481492757175,3.95481492757175,3.95481492757175,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,3.48723569441989,40.8058344592631,40.8058344592631,3.95481492757175,40.8058344592631,40.8058344592631,25.0168114126998,72.6833527968803,49.8008714630001,3.48723569441989,40.8058344592631,40.8058344592631,"MOUCHET",4.89024145141595,3.48723569441989,3.48723569441989,3.48723569441989,3.48723569441989,3.48723569441989,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,3.95481492757175,3.95481492757175,3.95481492757175,3.95481492757175,3.95481492757175,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631,40.8058344592631
14,166.484305401695,-22.2190373138491,5.95391999169913,23.3606072584627,"0039","ECOLE ADRIENNE LOMONT 1",FALSE,0,"BV0039","R07","R07",6.19485711879216,43.5134558836354,43.5134558836354,6.66243635194403,43.5134558836354,43.5134558836354,37.3185987648432,37.3185987648432,0,36.8510195316913,36.8510195316913,0,6.03247618646536,12.2522426472726,12.2522426472726,6.11040605865734,12.2522426472726,12.2522426472726,6.03247618646536,12.2522426472726,12.2522426472726,6.11040605865734,12.2522426472726,12.2522426472726,6.03247618646536,12.2522426472726,12.2522426472726,6.03247618646536,12.2522426472726,12.2522426472726,25.0168114126998,25.0168114126998,25.0168114126998,53.5450307951843,72.6833527968803,75.6833527968803,49.8008714630001,49.8008714630001,49.8008714630001,25.0529612432188,25.0529612432188,25.0529612432188,68.0348671551501,72.6833527968803,75.6833527968803,68.0348671551501,72.6833527968803,75.6833527968803,6.19485711879216,6.19485711879216,6.19485711879216,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,6.66243635194403,6.66243635194403,6.66243635194403,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,6.19485711879216,43.5134558836354,43.5134558836354,6.66243635194403,43.5134558836354,43.5134558836354,25.0168114126998,72.6833527968803,49.8008714630001,6.19485711879216,43.5134558836354,43.5134558836354,"MOUCHET",3.88581557676133,6.19485711879216,6.19485711879216,6.19485711879216,6.19485711879216,6.19485711879216,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,6.66243635194403,6.66243635194403,6.66243635194403,6.66243635194403,6.66243635194403,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354,43.5134558836354
15,166.485275328689,-22.219034513221,2.98172074746497,17.9713854721788,"0039","ECOLE ADRIENNE LOMONT 1",FALSE,0,"BV0039","R07","R07",7.41518439181361,44.0169528187212,44.0169528187212,7.88276362496548,44.0169528187212,44.0169528187212,36.6017684269076,36.6017684269076,0,36.1341891937557,36.1341891937557,0,6.23586406530227,12.4556305261095,12.4556305261095,6.31379393749425,12.4556305261095,12.4556305261095,6.23586406530227,12.4556305261095,12.4556305261095,6.31379393749425,12.4556305261095,12.4556305261095,6.23586406530227,12.4556305261095,12.4556305261095,6.23586406530227,12.4556305261095,12.4556305261095,25.0168114126998,25.0168114126998,25.0168114126998,53.5450307951843,72.6833527968803,75.6833527968803,49.8008714630001,49.8008714630001,49.8008714630001,25.0529612432188,25.0529612432188,25.0529612432188,68.0348671551501,72.6833527968803,75.6833527968803,68.0348671551501,72.6833527968803,75.6833527968803,7.41518439181361,7.41518439181361,7.41518439181361,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,7.88276362496548,7.88276362496548,7.88276362496548,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,7.41518439181361,44.0169528187212,44.0169528187212,7.88276362496548,44.0169528187212,44.0169528187212,25.0168114126998,72.6833527968803,49.8008714630001,7.41518439181361,44.0169528187212,44.0169528187212,"MOUCHET",3.37707920251438,7.41518439181361,7.41518439181361,7.41518439181361,7.41518439181361,7.41518439181361,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,7.88276362496548,7.88276362496548,7.88276362496548,7.88276362496548,7.88276362496548,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212,44.0169528187212
16,166.486245255645,-22.2190317069898,11.8997511574742,10.1646520550867,"0039","ECOLE ADRIENNE LOMONT 1",FALSE,0,"BV0039","R07","R07",8.91818262953292,42.7682864604421,42.7682864604421,9.38576186268479,42.7682864604421,42.7682864604421,33.8501038309091,33.8501038309091,0,33.3825245977573,33.3825245977573,0,6.48636377158882,12.3341334518873,12.3341334518873,6.5642936437808,12.3341334518873,12.3341334518873,6.48636377158882,12.3341334518873,12.3341334518873,6.5642936437808,12.3341334518873,12.3341334518873,6.48636377158882,12.3341334518873,12.3341334518873,6.48636377158882,12.3341334518873,12.3341334518873,25.0168114126998,25.0168114126998,25.0168114126998,53.5450307951843,72.6833527968803,75.6833527968803,49.8008714630001,49.8008714630001,49.8008714630001,25.0529612432188,25.0529612432188,25.0529612432188,68.0348671551501,72.6833527968803,75.6833527968803,68.0348671551501,72.6833527968803,75.6833527968803,8.91818262953292,8.91818262953292,8.91818262953292,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,9.38576186268479,9.38576186268479,9.38576186268479,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,8.91818262953292,42.7682864604421,42.7682864604421,9.38576186268479,42.7682864604421,42.7682864604421,25.0168114126998,72.6833527968803,49.8008714630001,8.91818262953292,42.7682864604421,42.7682864604421,"MOUCHET",3.58186615935177,8.91818262953292,8.91818262953292,8.91818262953292,8.91818262953292,8.91818262953292,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,9.38576186268479,9.38576186268479,9.38576186268479,9.38576186268479,9.38576186268479,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421,42.7682864604421
17,166.479458740986,-22.2199543240538,21.337378461748,5.01144697048135,"0039","ECOLE ADRIENNE LOMONT 1",FALSE,0,"BV0039","R07","R07",10.8273028199703,39.2302732424684,34.0447737162352,11.2948820531221,39.2302732424684,39.2302732424684,28.4029704224981,23.217470896265,-5.18549952623313,27.9353911893462,27.9353911893462,0,6.86280365342545,11.5383788737447,11.2179414745381,6.94073352561743,11.5383788737447,11.5383788737447,6.86280365342545,11.5383788737447,11.2179414745381,6.94073352561743,11.5383788737447,11.5383788737447,6.86280365342545,11.5383788737447,11.2179414745381,6.86280365342545,11.5383788737447,11.2179414745381,19.4787223976878,19.4787223976878,19.4787223976878,34.4234700929935,34.4234700929935,34.4234700929935,25.2780073941072,25.2780073941072,25.2780073941072,35.6497650315105,35.6497650315105,35.6497650315105,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,10.8273028199703,10.8273028199703,10.8273028199703,34.4234700929935,34.4234700929935,34.4234700929935,25.2780073941072,25.2780073941072,25.2780073941072,11.2948820531221,11.2948820531221,11.2948820531221,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,10.8273028199703,34.4234700929935,25.2780073941072,11.2948820531221,36.4445874065637,36.4445874065637,19.4787223976878,34.4234700929935,25.2780073941072,10.8273028199703,34.4234700929935,25.2780073941072,"PROMENADE DE KOUTIO",7.49398152324159,10.8273028199703,10.8273028199703,10.8273028199703,10.8273028199703,10.8273028199703,34.4234700929935,34.4234700929935,34.4234700929935,34.4234700929935,34.4234700929935,25.2780073941072,25.2780073941072,25.2780073941072,25.2780073941072,25.2780073941072,11.2948820531221,11.2948820531221,11.2948820531221,11.2948820531221,11.2948820531221,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637
18,166.480428674183,-22.2199515514256,45.855865341337,13.942239744353,"0039","ECOLE ADRIENNE LOMONT 1",FALSE,0,"BV0039","R07","R07",12.1154426642853,40.5739929003558,36.7608950151918,12.5830218974371,40.5739929003558,40.5739929003558,28.4585502360705,24.6454523509065,-3.81309788516403,27.9909710029186,27.9909710029186,0,7.31549053658487,11.9910657569041,11.6706283576975,7.39342040877685,11.9910657569041,11.9910657569041,7.31549053658487,11.9910657569041,11.6706283576975,7.39342040877685,11.9910657569041,11.9910657569041,7.31549053658487,11.9910657569041,11.6706283576975,7.31549053658487,11.9910657569041,11.6706283576975,19.4787223976878,19.4787223976878,19.4787223976878,34.4234700929935,34.4234700929935,34.4234700929935,25.2780073941072,25.2780073941072,25.2780073941072,35.4778691580032,35.4778691580032,35.4778691580032,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,12.1154426642853,12.1154426642853,12.1154426642853,34.4234700929935,34.4234700929935,34.4234700929935,25.2780073941072,25.2780073941072,25.2780073941072,12.5830218974371,12.5830218974371,12.5830218974371,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,12.1154426642853,34.4234700929935,25.2780073941072,12.5830218974371,36.4445874065637,36.4445874065637,19.4787223976878,34.4234700929935,25.2780073941072,12.1154426642853,34.4234700929935,25.2780073941072,"MULET",8.19150057975972,12.1154426642853,12.1154426642853,12.1154426642853,12.1154426642853,12.1154426642853,34.4234700929935,34.4234700929935,34.4234700929935,34.4234700929935,34.4234700929935,25.2780073941072,25.2780073941072,25.2780073941072,25.2780073941072,25.2780073941072,12.5830218974371,12.5830218974371,12.5830218974371,12.5830218974371,12.5830218974371,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637,36.4445874065637
19,166.481398607344,-22.2199487731941,27.6087349565968,21.6258398768934,"0039","ECOLE ADRIENNE LOMONT 1",FALSE,0,"BV0039","R07","R07",9.71280732261007,38.1713575586806,36.2554021555812,10.1803865557619,38.1713575586806,38.1713575586806,28.4585502360705,26.5425948329712,-1.91595540309934,27.9909710029186,27.9909710029186,0,7.4721464319314,12.1477216522507,11.8272842530441,7.55007630412338,12.1477216522507,12.1477216522507,7.4721464319314,12.1477216522507,11.8272842530441,7.55007630412338,12.1477216522507,12.1477216522507,7.4721464319314,12.1477216522507,11.8272842530441,7.4721464319314,12.1477216522507,11.8272842530441,28.5659396312254,28.5659396312254,28.5659396312254,53.5450307951843,72.6833527968803,75.6833527968803,49.8008714630001,49.8008714630001,49.8008714630001,28.7190002997633,28.7190002997633,28.7190002997633,68.0348671551501,72.6833527968803,75.6833527968803,68.0348671551501,72.6833527968803,75.6833527968803,9.71280732261007,9.71280732261007,9.71280732261007,38.1713575586806,38.1713575586806,38.1713575586806,36.2554021555812,36.2554021555812,36.2554021555812,10.1803865557619,10.1803865557619,10.1803865557619,38.1713575586806,38.1713575586806,38.1713575586806,38.1713575586806,38.1713575586806,38.1713575586806,9.71280732261007,38.1713575586806,36.2554021555812,10.1803865557619,38.1713575586806,38.1713575586806,28.5659396312254,72.6833527968803,49.8008714630001,9.71280732261007,38.1713575586806,36.2554021555812,"MOUCHET",8.3792096582816,9.71280732261007,9.71280732261007,9.71280732261007,9.71280732261007,9.71280732261007,38.1713575586806,38.1713575586806,38.1713575586806,38.1713575586806,38.1713575586806,36.2554021555812,36.2554021555812,36.2554021555812,36.2554021555812,36.2554021555812,10.1803865557619,10.1803865557619,10.1803865557619,10.1803865557619,10.1803865557619,38.1713575586806,38.1713575586806,38.1713575586806,38.1713575586806,38.1713575586806,38.1713575586806,38.1713575586806,38.1713575586806,38.1713575586806,38.1713575586806
20,166.482368540467,-22.2199459893594,11.3070508468865,2.13174876811707,"0039","ECOLE ADRIENNE LOMONT 1",FALSE,0,"BV0039","R07","R07",2.56532986426881,38.5464720336854,38.5464720336854,3.03290909742068,38.5464720336854,38.5464720336854,35.9811421694166,35.9811421694166,0,35.5135629362647,35.5135629362647,0,5.42755497737814,11.4244120056142,11.4244120056142,5.50548484957011,11.4244120056142,11.4244120056142,2.56532986426881,11.4244120056142,11.4244120056142,3.03290909742068,11.4244120056142,11.4244120056142,5.42755497737814,11.4244120056142,11.4244120056142,2.56532986426881,11.4244120056142,11.4244120056142,28.5659396312254,28.5659396312254,28.5659396312254,53.5450307951843,72.6833527968803,75.6833527968803,49.8008714630001,49.8008714630001,49.8008714630001,28.7190002997633,28.7190002997633,28.7190002997633,68.0348671551501,72.6833527968803,75.6833527968803,68.0348671551501,72.6833527968803,75.6833527968803,2.56532986426881,2.56532986426881,2.56532986426881,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,3.03290909742068,3.03290909742068,3.03290909742068,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,2.56532986426881,38.5464720336854,38.5464720336854,3.03290909742068,38.5464720336854,38.5464720336854,28.5659396312254,72.6833527968803,49.8008714630001,2.56532986426881,38.5464720336854,38.5464720336854,"MOUCHET",7.15236015178863,2.56532986426881,2.56532986426881,2.56532986426881,2.56532986426881,2.56532986426881,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,3.03290909742068,3.03290909742068,3.03290909742068,3.03290909742068,3.03290909742068,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854,38.5464720336854
21,166.483338473553,-22.2199431999214,13.0637641458611,12.5224217414566,"0039","ECOLE ADRIENNE LOMONT 1",FALSE,0,"BV0039","R07","R07",2.43201215092484,39.750610915768,39.750610915768,2.89959138407671,39.750610915768,39.750610915768,37.3185987648432,37.3185987648432,0,36.8510195316913,36.8510195316913,0,5.40533535848747,11.6251018192947,11.6251018192947,5.48326523067945,11.6251018192947,11.6251018192947,2.43201215092484,11.6251018192947,11.6251018192947,2.89959138407671,11.6251018192947,11.6251018192947,5.40533535848747,11.6251018192947,11.6251018192947,2.43201215092484,11.6251018192947,11.6251018192947,28.5659396312254,28.5659396312254,28.5659396312254,53.5450307951843,72.6833527968803,75.6833527968803,49.8008714630001,49.8008714630001,49.8008714630001,28.7190002997633,28.7190002997633,28.7190002997633,68.0348671551501,72.6833527968803,75.6833527968803,68.0348671551501,72.6833527968803,75.6833527968803,2.43201215092484,2.43201215092484,2.43201215092484,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,2.89959138407671,2.89959138407671,2.89959138407671,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,2.43201215092484,39.750610915768,39.750610915768,2.89959138407671,39.750610915768,39.750610915768,28.5659396312254,72.6833527968803,49.8008714630001,2.43201215092484,39.750610915768,39.750610915768,"MOUCHET",6.10093082933646,2.43201215092484,2.43201215092484,2.43201215092484,2.43201215092484,2.43201215092484,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,2.89959138407671,2.89959138407671,2.89959138407671,2.89959138407671,2.89959138407671,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768,39.750610915768
22,166.484308406601,-22.2199404048801,8.859966957654,7.82312852509232,"0039","ECOLE ADRIENNE LOMONT 1",FALSE,0,"BV0039","R07","R07",8.99511234076116,46.3137111056043,46.3137111056043,9.46269157391302,46.3137111056043,46.3137111056043,37.3185987648432,37.3185987648432,0,36.8510195316913,36.8510195316913,0,6.49918539012686,12.7189518509341,12.7189518509341,6.57711526231884,12.7189518509341,12.7189518509341,6.49918539012686,12.7189518509341,12.7189518509341,6.57711526231884,12.7189518509341,12.7189518509341,6.49918539012686,12.7189518509341,12.7189518509341,6.49918539012686,12.7189518509341,12.7189518509341,25.0168114126998,25.0168114126998,25.0168114126998,53.5450307951843,72.6833527968803,75.6833527968803,49.8008714630001,49.8008714630001,49.8008714630001,25.0529612432188,25.0529612432188,25.0529612432188,68.0348671551501,72.6833527968803,75.6833527968803,68.0348671551501,72.6833527968803,75.6833527968803,8.99511234076116,8.99511234076116,8.99511234076116,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,9.46269157391302,9.46269157391302,9.46269157391302,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,8.99511234076116,46.3137111056043,46.3137111056043,9.46269157391302,46.3137111056043,46.3137111056043,25.0168114126998,72.6833527968803,49.8008714630001,8.99511234076116,46.3137111056043,46.3137111056043,"MOUCHET",5.32977093577222,8.99511234076116,8.99511234076116,8.99511234076116,8.99511234076116,8.99511234076116,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,9.46269157391302,9.46269157391302,9.46269157391302,9.46269157391302,9.46269157391302,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043,46.3137111056043
